Datetime,Close,High,Low,Open,Volume,SMA20,SMA50,RSI,MACD,MACD_SIGNAL,BB_HIGH,BB_LOW
2023-06-09 07:45:00+00:00,18575.349609375,18615.5,18570.599609375,18609.650390625,0,18668.3048828125,18600.55109375,40.23469277761762,1.2426880852945033,17.876180545818645,18766.979944446994,18569.629821178005
2023-06-09 08:45:00+00:00,18564.30078125,18592.650390625,18555.69921875,18573.849609375,0,18665.66494140625,18601.638125,38.852359280436964,-4.7460286792047555,13.351738700813964,18772.191300814895,18559.138581997602
2023-06-09 09:45:00+00:00,18567.30078125,18571.349609375,18557.25,18568.650390625,0,18660.97001953125,18602.4661328125,39.46055075577053,-9.144641202059574,8.852462720239256,18775.821267448242,18546.11877161426
2023-06-12 03:45:00+00:00,18578.349609375,18622.94921875,18560.80078125,18595.05078125,0,18656.80751953125,18603.607109375,41.758155861452714,-11.605247160681756,4.760920744055053,18777.1680225266,18536.447016535898
2023-06-12 04:45:00+00:00,18610.30078125,18612.099609375,18575.0,18579.0,0,18654.43759765625,18604.627109375,47.91432414241336,-10.852007381414296,1.6383351189611828,18776.489229673738,18532.385965638765
2023-06-12 05:45:00+00:00,18605.900390625,18620.75,18599.0,18610.55078125,0,18650.60009765625,18605.3651171875,47.174762781756556,-10.489220967385336,-0.7871760983081209,18773.68411371435,18527.51608159815
2023-06-12 06:45:00+00:00,18600.75,18607.5,18578.849609375,18605.900390625,0,18646.355078125,18606.277109375,46.27446968919411,-10.49630868753593,-2.7290026161536827,18770.164997297645,18522.545158952358
2023-06-12 07:45:00+00:00,18620.650390625,18620.650390625,18600.80078125,18600.849609375,0,18641.04013671875,18607.6741015625,50.22699087576129,-8.794750142777048,-3.942152121478356,18759.568465687847,18522.511807749655
2023-06-12 08:45:00+00:00,18596.69921875,18625.099609375,18591.400390625,18620.599609375,0,18634.3576171875,18609.1280859375,45.85453313282293,-9.272029949392163,-5.008127687061117,18746.91128225043,18521.80395212457
2023-06-12 09:45:00+00:00,18614.900390625,18615.55078125,18593.80078125,18597.25,0,18627.43759765625,18611.5991015625,49.45550392443556,-8.088357626093057,-5.624173674867506,18726.042883090184,18528.83231222232
2023-06-13 03:45:00+00:00,18698.55078125,18703.400390625,18631.80078125,18631.80078125,0,18624.07265625,18615.848125,61.97268346620995,-0.39583837563259294,-4.578506615020523,18706.882987558347,18541.26232494165
2023-06-13 04:45:00+00:00,18707.5,18711.400390625,18690.05078125,18698.19921875,0,18624.38017578125,18620.152109375,63.02758580273409,6.349472941688873,-2.392910703678644,18708.37333942288,18540.38701213962
2023-06-13 05:45:00+00:00,18709.44921875,18718.400390625,18699.849609375,18707.05078125,0,18625.6326171875,18624.03609375,63.266607733877215,11.717395578431024,0.4291505527432897,18713.81107417656,18537.454160198442
2023-06-13 06:45:00+00:00,18712.599609375,18714.75,18702.150390625,18709.849609375,0,18626.630078125,18627.725078125,63.67535031704846,16.040814610598318,3.551483364314296,18718.2042869308,18535.0558693192
2023-06-13 07:45:00+00:00,18694.900390625,18715.05078125,18683.400390625,18711.80078125,0,18630.1451171875,18630.7170703125,59.65893409719406,17.833403927987092,6.407867477048855,18726.414303706686,18533.875930668317
2023-06-13 08:45:00+00:00,18719.349609375,18722.44921875,18686.400390625,18694.19921875,0,18633.767578125,18634.288046875,63.119591919513624,20.98498960197685,9.323291902034455,18737.45271605607,18530.08244019393
2023-06-13 09:45:00+00:00,18718.650390625,18727.75,18714.0,18718.69921875,0,18637.64013671875,18637.9160546875,62.95326508835874,23.15925734254415,12.090484990136396,18747.733703754446,18527.546569683054
2023-06-14 03:45:00+00:00,18707.55078125,18745.69921875,18690.599609375,18744.599609375,0,18642.41513671875,18641.550078125,60.23958041355553,23.713381378969643,14.415064267903045,18755.887281422805,18528.942992014698
2023-06-14 04:45:00+00:00,18726.400390625,18741.349609375,18702.5,18707.75,0,18646.99765625,18643.7120703125,63.14504973801163,25.380958720852504,16.60824315849294,18766.123150554442,18527.87216194556
2023-06-14 05:45:00+00:00,18743.94921875,18745.599609375,18723.650390625,18727.099609375,0,18653.6701171875,18645.9610546875,65.66089948276763,27.798130007562577,18.84622052830687,18778.67532414032,18528.66491023468
2023-06-14 06:45:00+00:00,18757.599609375,18758.599609375,18737.44921875,18744.150390625,0,18662.7826171875,18648.5950390625,67.51831497526669,30.46405741871422,21.16978790638834,18790.170209286527,18535.39502508847
2023-06-14 07:45:00+00:00,18766.05078125,18767.900390625,18751.19921875,18757.400390625,0,18672.8701171875,18651.7850390625,68.64896593734188,32.87974579731963,23.511779484574596,18799.4153515333,18546.3248828417
2023-06-14 08:45:00+00:00,18758.25,18769.5,18748.25,18766.75,0,18682.417578125,18654.59203125,66.35304610420691,33.77539664042342,25.564502915744363,18804.393183202334,18560.44197304767
2023-06-14 09:45:00+00:00,18749.650390625,18760.69921875,18745.099609375,18758.55078125,0,18690.9826171875,18657.7200390625,63.819092535905035,33.40620385634975,27.13284310386544,18806.406316871733,18575.558917503266
2023-06-15 03:45:00+00:00,18776.400390625,18783.19921875,18722.25,18774.44921875,0,18699.28759765625,18661.2500390625,67.92269604310448,34.870155904653075,28.68030566402297,18814.196549092627,18584.378646219873
2023-06-15 04:45:00+00:00,18762.30078125,18793.900390625,18759.900390625,18775.650390625,0,18707.1076171875,18664.8840625,63.814303357302414,34.49499102478512,29.8432427361754,18816.694817499567,18597.52041687543
2023-06-15 05:45:00+00:00,18727.099609375,18762.599609375,18710.650390625,18762.400390625,0,18713.42509765625,18668.398046875,54.888043844493744,30.99988242488689,30.074570673917698,18811.747321176223,18615.10287413628
2023-06-15 06:45:00+00:00,18723.30078125,18746.349609375,18715.400390625,18726.55078125,0,18718.5576171875,18672.0320703125,54.010026543823585,27.60523404263222,29.580703347660602,18807.214061867508,18629.901172507492
2023-06-15 07:45:00+00:00,18705.80078125,18757.349609375,18703.849609375,18723.5,0,18724.0126953125,18675.015078125,50.03896408552122,23.235008283969364,28.311564334922355,18793.320611112777,18654.704779512223
2023-06-15 08:45:00+00:00,18682.650390625,18714.099609375,18669.19921875,18705.150390625,0,18727.4001953125,18677.6370703125,45.29454359253009,17.699501006853097,26.189151669308508,18779.541883150043,18675.25850747496
2023-06-15 09:45:00+00:00,18682.150390625,18690.25,18678.849609375,18684.099609375,0,18726.58017578125,18679.1080859375,45.194874521118436,13.120975350913795,23.575516405629564,18780.977943280683,18672.18240828182
2023-06-16 03:45:00+00:00,18765.05078125,18775.19921875,18712.69921875,18723.30078125,0,18729.45771484375,18682.067109375,60.65403694054541,15.997421164913249,22.0598973574863,18785.57529729485,18673.34013239265
2023-06-16 04:45:00+00:00,18762.30078125,18785.30078125,18759.099609375,18765.05078125,0,18732.10029296875,18684.089140625,60.048931761786065,17.849366789385385,21.21779124386612,18789.169685838977,18675.03090009852
2023-06-16 05:45:00+00:00,18765.19921875,18777.900390625,18747.75,18762.900390625,0,18734.7302734375,18686.1611328125,60.49625896894994,19.328124138592102,20.839857822811318,18792.801788476827,18676.658758398175
2023-06-16 06:45:00+00:00,18764.400390625,18768.349609375,18747.349609375,18765.150390625,0,18738.2052734375,18688.29515625,60.29587700721388,20.20270700747642,20.712427659744343,18794.621384760205,18681.789162114794
2023-06-16 07:45:00+00:00,18789.849609375,18789.900390625,18756.0,18764.05078125,0,18741.7302734375,18690.439140625,64.34747367437691,22.687828334863298,21.107507794768136,18801.69188941151,18681.76865746349
2023-06-16 08:45:00+00:00,18823.0,18863.94921875,18790.05078125,18790.05078125,0,18746.94775390625,18693.1861328125,68.81201451365504,27.020785569027794,22.29016334962007,18815.511041994192,18678.384465818308
2023-06-16 09:45:00+00:00,18823.599609375,18827.5,18807.400390625,18823.05078125,0,18752.7501953125,18695.119140625,68.88790375513524,30.155455539454124,23.86322178758688,18826.445027334867,18679.055363290132
2023-06-19 03:45:00+00:00,18827.05078125,18879.0,18816.05078125,18873.30078125,0,18757.78271484375,18697.0531640625,69.35018219952535,32.54304879361007,25.599187188791518,18837.122970881865,18678.442458805635
2023-06-19 04:45:00+00:00,18779.25,18828.349609375,18767.69921875,18827.05078125,0,18759.54775390625,18697.5721484375,56.76859089929865,30.229641599078604,26.525278070848938,18839.14869937919,18679.946808433306
2023-06-19 05:45:00+00:00,18780.44921875,18786.599609375,18762.19921875,18779.349609375,0,18760.690234375,18697.864140625,56.979459505906185,28.168309918470186,26.85388444037319,18840.80081212102,18680.579656628983
2023-06-19 06:45:00+00:00,18759.25,18796.5,18756.099609375,18780.099609375,0,18760.3501953125,18699.0221484375,52.13803335183207,24.541194314937457,26.391346415286044,18840.424597732974,18680.27579289203
2023-06-19 07:45:00+00:00,18734.099609375,18762.150390625,18719.30078125,18759.0,0,18759.14267578125,18700.0161328125,47.032272045403424,19.413466378377052,24.99577040790425,18840.03157488159,18678.253776680915
2023-06-19 08:45:00+00:00,18760.5,18786.0,18728.94921875,18734.19921875,0,18759.68515625,18701.373125,52.311493553026175,17.280793698701018,23.452775066063605,18840.45758117174,18678.912731328262
2023-06-19 09:45:00+00:00,18754.19921875,18763.650390625,18746.849609375,18761.099609375,0,18758.57509765625,18703.9651171875,51.004903923561436,14.91033775367032,21.74428760358495,18839.007647021666,18678.14254829083
2023-06-20 03:45:00+00:00,18695.55078125,18758.650390625,18669.400390625,18752.349609375,0,18755.23759765625,18704.938125,40.7917260279314,8.204716711221408,19.03637342511224,18840.187442391045,18670.287752921457
2023-06-20 04:45:00+00:00,18699.900390625,18701.75,18661.150390625,18695.05078125,0,18753.87763671875,18706.1121484375,41.723733040579454,3.20450135219653,15.869999010529101,18841.417171587058,18666.33810185044
2023-06-20 05:45:00+00:00,18717.25,18731.25,18696.0,18699.099609375,0,18753.57509765625,18708.2161328125,45.41467175432142,0.6344495953853766,12.822889127500357,18841.575847548913,18665.574347763584
2023-06-20 06:45:00+00:00,18743.44921875,18753.80078125,18712.5,18716.650390625,0,18755.45751953125,18710.3901171875,50.51184820469063,0.7036122549216088,10.399033752984609,18840.86236457132,18670.05267449118
2023-06-20 07:45:00+00:00,18752.5,18763.400390625,18733.25,18743.05078125,0,18758.95,18713.2301171875,52.17336959421333,1.4717807943852677,8.613583161264742,18837.606033827433,18680.29396617257
2023-06-20 08:45:00+00:00,18820.099609375,18825.25,18743.900390625,18752.0,0,18765.8474609375,18718.1251171875,62.3427797075001,7.44941124360048,8.38074877773189,18840.44431565162,18691.25060622338
2023-06-20 09:45:00+00:00,18833.69921875,18838.349609375,18820.30078125,18820.44921875,0,18769.2798828125,18723.5130859375,64.00115009877027,13.132715491632553,9.331142120512023,18849.518339436945,18689.041426188058
2023-06-21 03:45:00+00:00,18869.5,18875.650390625,18809.150390625,18849.400390625,0,18774.63984375,18729.5570703125,67.99671826378517,20.291688942466862,11.523251484902993,18865.8668463455,18683.4128411545
2023-06-21 04:45:00+00:00,18800.900390625,18870.75,18800.099609375,18870.75,0,18776.42490234375,18734.0080859375,55.32524560579971,20.196993445912085,13.257999877104812,18868.23840053538,18684.61140415212
2023-06-21 05:45:00+00:00,18830.150390625,18835.94921875,18794.900390625,18801.55078125,0,18779.71240234375,18738.405078125,58.84677952615424,22.2259699834176,15.051593898367372,18874.23676781098,18685.18803687652
2023-06-21 06:45:00+00:00,18853.400390625,18856.80078125,18820.0,18830.30078125,0,18782.88994140625,18743.355078125,61.44811907940746,25.417037413277285,17.124682601349356,18882.689239896357,18683.090642916144
2023-06-21 07:45:00+00:00,18865.25,18868.30078125,18844.150390625,18853.55078125,0,18785.00244140625,18748.645078125,62.74080335025986,28.572776604323735,19.414301401944233,18889.773247666166,18680.231635146334
2023-06-21 08:45:00+00:00,18861.150390625,18866.099609375,18826.94921875,18865.80078125,0,18786.87998046875,18753.455078125,61.966648168605715,30.392571785578184,21.609955478671026,18895.620842115288,18678.139118822215
2023-06-21 09:45:00+00:00,18862.099609375,18865.900390625,18849.69921875,18861.69921875,0,18788.632421875,18758.7630859375,62.08330681104479,31.547704300399346,23.59750524301669,18900.976316482494,18676.28852726751
2023-06-22 03:45:00+00:00,18862.75,18881.5,18833.349609375,18853.599609375,0,18792.807421875,18763.720078125,62.1689304310143,32.14508766756262,25.30702172792588,18909.565741771083,18676.04910197892
2023-06-22 04:45:00+00:00,18852.30078125,18886.05078125,18845.44921875,18863.849609375,0,18796.4,18766.795078125,59.83124846000428,31.413241372119955,26.528265656764695,18915.80781264084,18676.992187359163
2023-06-22 05:45:00+00:00,18811.849609375,18856.80078125,18806.55078125,18852.05078125,0,18799.02998046875,18768.8820703125,51.72298934712784,27.254997756066587,26.673612076625076,18917.361177186158,18680.69878375134
2023-06-22 06:45:00+00:00,18803.30078125,18833.099609375,18779.400390625,18812.0,0,18802.4900390625,18770.7591015625,50.17541788250592,23.00455851692459,25.939801364684982,18917.010087195893,18687.96999092911
2023-06-22 07:45:00+00:00,18835.94921875,18862.55078125,18798.80078125,18803.25,0,18806.2625,18773.22609375,55.63487327361919,22.016715853584174,25.15518426246482,18919.969079595707,18692.555920404295
2023-06-22 08:45:00+00:00,18766.400390625,18836.69921875,18763.19921875,18836.69921875,0,18806.87255859375,18774.65609375,44.45908273193911,15.443807638959697,23.2129089377638,18919.581822007476,18694.163295180024
2023-06-22 09:45:00+00:00,18779.349609375,18779.650390625,18760.599609375,18766.30078125,0,18811.0625,18775.85609375,46.6095515672759,11.151081529056682,20.800543456022375,18912.581712703115,18709.543287296885
2023-06-23 03:45:00+00:00,18690.5,18751.19921875,18647.44921875,18741.849609375,0,18810.59248046875,18775.2930859375,36.241021818310536,0.5730385978858976,16.75504248439508,18914.23092528307,18706.954035654428
2023-06-23 04:45:00+00:00,18708.400390625,18729.19921875,18681.650390625,18691.19921875,0,18810.15,18775.310078125,39.17667070240983,-6.293180840755667,12.145397819364932,18915.44114398175,18704.858856018254
2023-06-23 05:45:00+00:00,18717.0,18728.650390625,18690.099609375,18708.80078125,0,18808.8275390625,18775.1220703125,40.59184434688322,-10.914971609312488,7.533323933629449,18918.028340549427,18699.62673757557
2023-06-23 06:45:00+00:00,18718.0,18747.94921875,18703.900390625,18717.349609375,0,18807.1025390625,18774.6030859375,40.7644392657827,-14.331873532151803,3.1602844404731982,18920.805144944905,18693.399933180095
2023-06-23 07:45:00+00:00,18689.599609375,18725.0,18683.94921875,18718.69921875,0,18800.5775390625,18773.2430859375,37.43783134863808,-19.11116547560232,-1.2940055427419055,18925.018621563955,18676.136456561042
2023-06-23 08:45:00+00:00,18666.849609375,18706.150390625,18666.849609375,18688.94921875,0,18792.23505859375,18771.2590625,34.975609364326786,-24.452648730723013,-5.925734180338127,18928.48636242341,18655.98375476409
2023-06-23 09:45:00+00:00,18668.55078125,18671.099609375,18652.349609375,18666.69921875,0,18782.18759765625,18769.465078125,35.31818007489325,-28.223202826833585,-10.38522790963722,18923.701546680448,18640.673648632055
2023-06-26 03:45:00+00:00,18672.05078125,18721.75,18657.900390625,18682.349609375,0,18775.7451171875,18767.9130859375,36.06449235719383,-30.576506431174494,-14.423483613944676,18924.795999410795,18626.694234964205
2023-06-26 04:45:00+00:00,18667.0,18682.05078125,18653.05078125,18672.099609375,0,18767.58759765625,18765.725078125,35.42919817214165,-32.47472392538839,-18.03373167623342,18921.610642486532,18613.564552825967
2023-06-26 05:45:00+00:00,18685.5,18691.44921875,18661.900390625,18667.55078125,0,18759.192578125,18764.1890625,39.624413633382574,-32.11606556415063,-20.850198453816862,18911.888683436966,18606.496472813033
2023-06-26 06:45:00+00:00,18662.599609375,18692.44921875,18647.650390625,18685.30078125,0,18749.06005859375,18762.8990625,36.466046457762346,-33.29588216216871,-23.339335195487234,18899.13282009519,18598.98729709231
2023-06-26 07:45:00+00:00,18666.150390625,18678.75,18649.150390625,18662.349609375,0,18739.31005859375,18761.7560546875,37.30055194659378,-33.557546437968995,-25.382977443983588,18884.236032270754,18594.384084916746
2023-06-26 08:45:00+00:00,18696.349609375,18706.150390625,18649.19921875,18667.150390625,0,18731.02255859375,18761.56703125,44.03353700608902,-30.971077392649022,-26.500597433716678,18865.493642862555,18596.551474324948
2023-06-26 09:45:00+00:00,18694.69921875,18702.349609375,18675.25,18696.650390625,0,18722.62001953125,18761.8080078125,43.75699118015045,-28.723349872609106,-26.945147921495163,18843.42364155158,18601.816397510916
2023-06-27 03:45:00+00:00,18730.69921875,18762.94921875,18724.25,18748.55078125,0,18716.53994140625,18762.778984375,50.98781872000124,-23.763183298535296,-26.30875499690319,18821.874078290813,18611.205804521684
2023-06-27 04:45:00+00:00,18722.30078125,18736.5,18714.5,18730.849609375,0,18712.0625,18761.923984375,49.392451313640635,-20.27616822427808,-25.102237642378167,18808.00488563069,18616.12011436931
2023-06-27 05:45:00+00:00,18750.599609375,18752.150390625,18721.099609375,18722.30078125,0,18709.42744140625,18761.6899609375,54.55255464376538,-15.055652538187132,-23.09292062153996,18797.797708985578,18621.05717382692
2023-06-27 06:45:00+00:00,18742.94921875,18752.30078125,18729.30078125,18750.349609375,0,18704.77744140625,18761.2449609375,52.97982715938563,-11.4042181042023,-20.75518011807243,18773.66868957939,18635.886193233113
2023-06-27 07:45:00+00:00,18775.400390625,18775.55078125,18740.44921875,18743.099609375,0,18705.22744140625,18761.4649609375,58.45155641955748,-5.824747579237737,-17.769093610305493,18775.81948551917,18634.63539729333
2023-06-27 08:45:00+00:00,18824.80078125,18829.150390625,18770.349609375,18774.94921875,0,18707.5,18762.163984375,65.10811159052312,2.5537832531881577,-13.704518237606763,18789.495830169548,18625.504169830452
2023-06-27 09:45:00+00:00,18818.599609375,18825.44921875,18811.099609375,18824.94921875,0,18713.90498046875,18762.0759765625,63.7278789009699,8.594375940949249,-9.244739401895561,18808.61530570645,18619.194655231047
2023-06-28 03:45:00+00:00,18888.30078125,18908.150390625,18861.44921875,18908.150390625,0,18722.9,18763.37,71.13486863619771,18.789299866508372,-3.637931548214775,18844.23887738611,18601.561122613894
2023-06-28 04:45:00+00:00,18939.5,18940.19921875,18883.5,18888.30078125,0,18734.025,18765.618984375,75.1492309025542,30.646920963554294,3.2190389541390387,18887.66161889447,18580.38838110553
2023-06-28 05:45:00+00:00,18956.599609375,18981.150390625,18933.849609375,18939.30078125,0,18745.95498046875,18769.1659765625,76.33306950562256,40.951898685299966,10.765610900371225,18927.31496544911,18564.594995488387
2023-06-28 06:45:00+00:00,18994.900390625,18994.900390625,18953.349609375,18957.0,0,18761.22001953125,18773.455,78.77234478820039,51.61424385264763,18.935337490826505,18970.310756674517,18552.129282387985
